community_id,community_name,state,year,population,youth_population,median_income,poverty_rate,pct_bachelors,tennis_courts_per_100k,pop_density,d1_players,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,d1_rate_per_100k
C0066,IL Community 066,IL,2025,158436,33075,82342,28.06,33.68,0.736,1770.0,0,-0.4438,0.0768,0.1101,1.375,-0.0045,2.0239,0.0
C0067,VA Community 067,VA,2025,104201,24129,45281,38.57,25.06,1.06,4644.9,0,0.1468,0.836,0.5579,-0.2778,0.4702,0.9287,0.0
C0068,NC Community 068,NC,2025,38989,7607,106516,13.51,61.7,3.558,258.5,1,-1.0463,-0.5014,-0.1027,-1.5858,0.4703,1.5604,2.5648
C0069,MO Community 069,MO,2025,58945,11313,102395,20.97,56.28,4.888,73.0,0,-1.2005,-1.1669,0.2974,-0.0317,0.261,0.7477,0.0
C0070,CO Community 070,CO,2025,27480,7099,65907,32.06,40.2,0.2,539.8,0,-0.6966,-0.613,-0.2649,0.1867,-1.2958,-1.0646,0.0
C0071,MN Community 071,MN,2025,100912,20502,70445,31.84,38.0,1.72,2738.7,0,1.548,-1.0145,1.5303,-0.7137,-0.8813,0.8101,0.0
C0072,TN Community 072,TN,2025,32053,6611,109653,12.57,46.87,4.029,724.3,2,-0.9036,1.6147,-0.2311,0.3606,1.0705,-0.2991,6.2397
C0073,NC Community 073,NC,2025,86903,19479,55363,35.59,26.99,2.628,1058.8,0,0.2481,1.3891,1.408,0.9338,-0.4097,1.535,0.0
C0074,NC Community 074,NC,2025,105349,22946,61787,33.85,48.24,0.077,2647.2,0,-2.113,0.4896,1.2076,-0.6507,-0.2504,1.1475,0.0
C0075,CA Community 075,CA,2025,8025,2289,66313,21.75,31.15,1.652,365.0,0,1.0489,0.8558,0.1235,0.399,0.9975,0.2436,0.0
C0076,OH Community 076,OH,2025,267114,65215,108004,20.08,46.05,3.99,869.9,3,0.0911,1.1019,1.2298,1.3732,1.6007,0.9917,1.1231
C0077,OH Community 077,OH,2025,64196,13175,37916,33.22,19.44,3.602,99.7,0,-0.0534,-0.7825,-1.4858,-1.2305,0.2881,0.5645,0.0
C0078,MN Community 078,MN,2025,17591,4044,96525,20.35,45.71,4.494,9866.5,0,1.6129,-0.7736,-0.293,-1.3221,0.6412,-1.1203,0.0
C0079,MA Community 079,MA,2025,37621,9283,41007,30.06,34.77,1.231,639.7,0,-1.5935,-0.6281,-1.4389,0.8585,-1.5946,0.227,0.0
C0080,VA Community 080,VA,2025,59813,13174,76999,27.63,31.78,1.988,1055.4,0,1.3826,-0.7753,-1.2255,-1.6475,0.6135,-0.2179,0.0
C0081,NC Community 081,NC,2025,36196,7939,36934,34.82,6.0,2.87,345.4,0,-1.0263,0.6051,-1.0718,-1.2448,-0.7843,-1.0421,0.0
C0082,GA Community 082,GA,2025,42646,9603,59674,29.45,25.84,1.669,2996.5,0,0.5451,0.951,-0.4022,0.0073,-0.9861,1.0437,0.0
C0083,WA Community 083,WA,2025,34811,6381,75521,20.42,27.68,3.317,217.3,0,0.4968,0.7714,0.714,1.1145,0.9413,-0.1902,0.0
C0084,OR Community 084,OR,2025,78048,19715,87996,20.97,42.08,1.642,185.7,0,0.2379,0.8663,-0.1934,0.4381,-0.1426,-0.2279,0.0
C0085,IL Community 085,IL,2025,125157,21807,58110,30.01,29.51,0.053,507.2,0,-1.3299,0.9065,1.4987,0.9432,-1.3995,-0.3864,0.0
C0086,WA Community 086,WA,2025,102015,23059,81810,26.17,39.48,1.27,1256.0,0,1.1896,-0.278,-1.2873,-0.8634,1.0276,-2.5081,0.0
C0087,OH Community 087,OH,2025,197574,40463,37102,30.2,26.75,0.05,559.3,0,0.3493,-0.062,0.1441,0.1439,0.5174,0.0724,0.0
C0088,NC Community 088,NC,2025,67160,15579,56033,33.89,22.96,2.902,1208.7,0,0.6417,0.0174,-0.3327,-0.4961,0.2903,-1.1001,0.0
C0089,MI Community 089,MI,2025,75241,15952,37054,32.18,21.42,1.697,1293.4,0,0.4847,0.631,0.8583,1.0111,-1.1863,-1.7823,0.0
C0090,MO Community 090,MO,2025,80329,17034,71798,20.68,35.75,2.673,994.1,0,-0.3821,1.4464,0.404,-0.1025,0.9289,2.3243,0.0
C0091,FL Community 091,FL,2025,30539,5541,57843,33.06,33.33,3.675,548.6,0,1.4667,1.1324,-0.0731,1.1336,0.5247,1.4952,0.0
C0092,AZ Community 092,AZ,2025,157996,36816,103808,16.93,34.56,2.873,143.5,1,0.7019,1.6522,-0.1884,-0.5064,0.9562,-0.9949,0.6329
C0093,MO Community 093,MO,2025,97624,14609,75144,25.61,38.22,3.544,497.4,1,-1.34,-1.6771,0.9457,-0.0693,-1.4803,0.2967,1.0243
C0094,PA Community 094,PA,2025,131048,30956,61671,31.47,40.11,2.247,657.4,1,0.1197,-0.6202,-0.5939,-0.5624,0.1267,-0.5232,0.7631
C0095,MO Community 095,MO,2025,35440,7895,44488,37.25,18.5,0.05,561.7,0,0.5906,0.2671,-0.7527,1.178,-0.3486,-0.1557,0.0
C0096,WA Community 096,WA,2025,85927,15813,59766,28.25,28.01,2.678,413.5,0,0.2512,0.362,0.7075,0.487,1.2804,0.0179,0.0
C0097,MI Community 097,MI,2025,24964,5569,74276,23.61,32.82,3.885,4840.4,0,0.2965,-0.1228,-0.3357,1.3455,-0.363,0.5674,0.0
C0098,TN Community 098,TN,2025,15313,2907,78538,25.78,29.74,2.678,1058.9,0,0.5207,0.1047,0.1382,-1.2321,1.1048,-0.245,0.0
C0099,OR Community 099,OR,2025,86618,18362,49118,31.8,24.37,4.287,1481.9,1,-0.4559,0.6807,0.015,0.6727,0.0735,1.7172,1.1545
C0100,AZ Community 100,AZ,2025,110837,25909,44919,31.92,27.08,0.608,235.2,0,-1.4106,-0.1524,-0.1283,2.1268,-0.7514,0.169,0.0
C0101,MA Community 101,MA,2025,202520,45040,44696,26.5,16.86,1.609,380.9,1,0.3066,-0.4064,0.986,-0.8156,-0.1382,1.8194,0.4938
C0102,MN Community 102,MN,2025,93506,24326,56326,28.71,33.77,0.05,1191.4,0,-0.1825,0.4765,-0.738,-0.9709,-0.547,0.614,0.0
C0103,OH Community 103,OH,2025,70217,16008,38687,27.78,29.21,2.915,4125.1,0,-0.6623,1.5475,0.992,-1.4207,-0.5275,0.6325,0.0
C0104,FL Community 104,FL,2025,59292,10644,45653,27.74,23.5,1.807,888.6,0,1.3884,-0.3757,-2.5701,-1.9306,-2.5965,-0.2328,0.0
C0105,PA Community 105,PA,2025,72521,17321,23329,35.91,10.45,2.01,6808.9,0,0.7485,0.4301,0.1662,-1.3367,0.4975,0.6633,0.0
C0106,VA Community 106,VA,2025,22196,4485,65107,28.67,36.06,1.987,321.2,0,0.1207,-0.1705,0.9217,-0.2007,0.1089,-1.3298,0.0
C0107,NY Community 107,NY,2025,40077,9832,97286,13.27,49.29,5.276,823.4,0,-0.7807,0.6663,1.4921,0.3775,-0.4682,0.3677,0.0
C0108,GA Community 108,GA,2025,17737,3998,100949,23.82,50.06,4.009,122.5,0,2.0026,-0.5209,1.0136,0.9373,0.0847,0.8555,0.0
C0109,CO Community 109,CO,2025,79926,18944,110735,14.87,41.11,1.481,1075.0,0,0.055,0.5789,-0.3365,0.1273,-0.8499,-0.7504,0.0
C0110,NY Community 110,NY,2025,7902,1774,89730,25.67,43.12,5.08,2661.5,0,-0.4398,0.7765,-0.4797,-1.045,0.523,-1.6766,0.0
C0111,GA Community 111,GA,2025,29091,6419,43211,38.81,16.84,1.576,2184.4,0,-0.4835,-0.6082,-0.3079,0.0041,-1.632,-0.8634,0.0
C0112,MA Community 112,MA,2025,84761,17985,70443,30.44,31.71,4.449,97.5,0,0.1251,-0.3739,0.5162,0.9198,0.2762,0.6675,0.0
C0113,NC Community 113,NC,2025,6461,1659,56774,27.05,21.43,2.092,826.5,0,0.9681,-0.522,1.2441,0.2096,-0.0437,1.7473,0.0
C0114,WI Community 114,WI,2025,31234,6339,70354,25.81,40.86,3.627,85.5,0,-0.6991,-0.283,0.3826,0.3864,-0.0309,1.8921,0.0
C0115,NY Community 115,NY,2025,54770,11490,63231,22.82,30.69,1.614,1023.4,0,-0.5602,-2.2561,1.208,0.6896,0.366,0.2987,0.0
C0116,OR Community 116,OR,2025,60782,11085,75306,32.22,46.41,1.563,1518.4,0,-1.3021,0.6243,0.5083,0.6012,-0.6114,-0.5556,0.0
C0117,TX Community 117,TX,2025,29572,6349,74066,15.39,41.61,2.874,662.1,0,0.1486,-0.8432,-0.7406,0.203,-1.2379,0.9954,0.0
C0118,IL Community 118,IL,2025,137867,24186,117516,13.03,55.3,3.172,71.4,1,-0.0444,-0.8354,0.8011,-2.3668,-0.1913,-0.7577,0.7253
C0119,MN Community 119,MN,2025,161625,45724,70123,26.4,31.8,4.029,615.4,0,0.169,-0.3186,-1.7961,1.8024,-0.6734,0.4468,0.0
C0120,MN Community 120,MN,2025,205542,52575,60448,29.44,30.48,0.05,1371.3,0,-0.3934,-0.6737,1.4678,-0.0525,0.7907,1.631,0.0
C0121,AZ Community 121,AZ,2025,29204,5939,47248,35.78,16.84,2.282,1980.1,0,0.7158,0.2865,1.563,-0.6045,-0.6064,-0.0101,0.0
C0122,WI Community 122,WI,2025,38009,7426,76844,19.69,26.42,4.651,3895.0,0,0.4599,0.2524,-1.709,0.6857,-0.6865,0.9639,0.0
C0123,MN Community 123,MN,2025,18636,4124,54993,26.49,28.36,1.917,185.3,0,-0.6036,-1.5508,-0.0357,0.1713,2.113,0.2187,0.0
C0124,WA Community 124,WA,2025,20086,3900,70648,28.17,35.42,2.668,229.6,0,-0.4306,0.2616,-0.59,-0.2668,-0.3452,-0.2654,0.0
C0125,WA Community 125,WA,2025,79748,20214,52336,34.64,39.09,2.439,116.7,0,1.026,-1.7788,0.6834,0.5932,-0.4144,0.7636,0.0
C0126,GA Community 126,GA,2025,77056,15426,80085,27.88,39.6,4.176,562.3,0,-1.4486,0.9823,1.4914,-0.0256,0.8365,-0.2358,0.0
C0127,WA Community 127,WA,2025,191671,39728,63214,32.09,36.18,2.347,722.3,1,1.7723,-0.655,-2.0956,-0.9181,2.4096,1.0227,0.5217
C0128,TX Community 128,TX,2025,169604,30913,47155,40.98,22.0,3.187,695.7,1,0.8401,-0.3183,-0.4548,0.7419,0.373,0.7412,0.5896
C0129,CO Community 129,CO,2025,74391,18179,52671,35.15,30.84,1.885,847.6,0,0.6258,1.7068,-0.0441,1.3836,-2.1493,-0.8361,0.0
C0130,OH Community 130,OH,2025,119292,32154,49748,36.42,33.89,0.702,451.7,0,-0.5338,-0.032,-0.3288,0.4079,1.0435,-0.1486,0.0
C0131,IL Community 131,IL,2025,103912,20669,79851,20.94,29.95,2.184,388.7,0,0.891,-0.6011,1.5969,-0.5226,0.134,-0.4469,0.0
C0132,OR Community 132,OR,2025,20117,4452,82950,26.91,31.37,3.079,784.9,0,0.5245,0.6575,-0.3988,0.6511,0.8419,0.2848,0.0
C0133,MO Community 133,MO,2025,96145,18394,65002,36.01,25.86,1.679,2186.1,0,-0.0053,-0.312,-0.4895,0.1493,-0.4933,-0.0039,0.0
C0134,PA Community 134,PA,2025,54344,10193,69400,33.3,27.21,1.843,1036.7,0,-0.5616,-0.5697,0.4042,-1.4263,0.6972,0.4509,0.0
C0135,MO Community 135,MO,2025,20583,5066,29498,40.26,13.18,0.05,218.3,0,0.7739,0.3453,1.8704,-1.4656,0.101,0.8587,0.0
C0136,NY Community 136,NY,2025,29950,6328,53303,31.07,34.62,0.836,313.2,0,-1.678,-0.2009,-1.4338,0.1012,1.701,1.3653,0.0
C0137,CA Community 137,CA,2025,48596,11340,86992,18.81,45.41,3.13,1264.2,0,0.3582,0.9324,-0.086,-0.0024,-0.6848,-0.4008,0.0
C0138,TN Community 138,TN,2025,77776,18580,59006,32.46,29.18,2.572,4208.4,1,1.107,-1.0223,-1.2201,0.6743,0.364,-0.2521,1.2857
C0139,WA Community 139,WA,2025,122600,31591,63746,23.17,38.05,3.866,453.9,0,-0.9275,-0.6015,-0.8356,0.5025,-0.5173,1.1626,0.0
C0140,TN Community 140,TN,2025,110451,24721,93455,23.44,39.25,4.127,234.2,1,-0.0399,-1.2166,0.4404,-1.7805,0.4939,-1.5624,0.9054
C0141,GA Community 141,GA,2025,15785,3409,82422,25.04,49.38,1.542,205.8,0,-1.5681,-0.0559,1.0548,-1.4893,0.2152,-0.7417,0.0
C0142,MA Community 142,MA,2025,104921,20633,54948,33.83,29.27,3.336,660.7,0,-0.4682,-0.5658,1.0719,3.0184,1.2817,-0.88,0.0
C0143,OR Community 143,OR,2025,42325,10498,74160,24.52,32.35,1.08,303.4,0,0.1383,1.0374,-0.9417,-1.1346,-0.4803,0.5974,0.0
C0144,MI Community 144,MI,2025,177631,45701,72672,32.22,10.45,3.477,631.2,0,-0.9706,-0.1171,0.7143,-0.1238,0.1804,-0.8051,0.0
C0145,MO Community 145,MO,2025,53008,9477,75032,25.2,34.56,4.244,279.8,0,0.5317,0.0562,-0.851,0.3769,-0.0,0.0629,0.0
C0146,OH Community 146,OH,2025,216003,43422,85211,26.69,46.72,3.006,2864.1,0,0.3416,-0.2859,-0.2092,0.2627,0.3309,-0.0398,0.0
C0147,TN Community 147,TN,2025,81642,16461,48369,35.6,14.46,0.05,1944.6,0,1.2609,-0.0776,-0.1095,-0.9347,1.7422,1.3034,0.0
C0148,IL Community 148,IL,2025,154150,29963,95869,24.28,36.58,4.69,1623.7,0,0.7171,0.2972,-0.6527,-0.6225,0.2221,0.4012,0.0
C0149,OR Community 149,OR,2025,30451,7272,38364,34.84,12.79,0.732,1135.7,0,-0.7207,0.3781,-0.933,-1.5413,-0.7293,0.5126,0.0
C0150,NY Community 150,NY,2025,31371,6863,73944,24.43,31.21,2.998,799.4,0,-0.3882,-0.1677,1.7671,-0.5027,0.8253,-0.9136,0.0
C0151,AZ Community 151,AZ,2025,22824,5385,31417,37.37,11.42,3.536,496.4,0,-1.1488,-0.7765,0.5404,-0.3372,1.0653,0.1069,0.0
C0152,TX Community 152,TX,2025,32518,7243,67862,22.86,38.72,4.097,400.3,0,1.0828,-1.0232,1.3835,0.4352,1.2038,-1.5832,0.0
C0153,TX Community 153,TX,2025,74680,18878,81752,25.53,41.77,4.43,833.4,0,-0.0786,-1.1631,0.1572,0.2542,-1.1195,-0.1285,0.0
C0154,GA Community 154,GA,2025,70304,15401,70448,35.68,33.41,3.452,212.4,0,0.3621,0.5073,0.9414,-0.0045,-0.1077,0.1546,0.0
C0155,TN Community 155,TN,2025,57417,15298,84260,30.65,42.19,4.991,487.2,0,-0.5875,0.7432,1.2746,-0.2642,0.0128,1.6241,0.0
C0156,NY Community 156,NY,2025,57347,15048,83928,24.87,29.29,4.617,175.0,0,0.1584,-1.3484,-0.1699,-0.1508,-0.0144,0.1124,0.0
C0157,FL Community 157,FL,2025,61135,12397,95778,22.19,36.37,3.45,2353.0,0,-0.266,0.2418,-1.4119,0.0101,1.1152,1.5034,0.0
C0158,OH Community 158,OH,2025,46026,11366,58191,29.31,24.07,0.05,554.1,0,0.7595,0.8094,-1.5291,1.8295,0.7521,0.2662,0.0
C0159,MN Community 159,MN,2025,87679,19461,57927,25.09,32.66,0.099,863.4,0,-0.6046,1.1901,0.4052,1.054,0.3867,0.5289,0.0
C0160,MI Community 160,MI,2025,63952,15746,86463,18.88,45.3,3.376,392.9,0,-0.596,0.9769,0.2043,-0.0793,0.6414,-1.0183,0.0
C0161,WI Community 161,WI,2025,59546,11001,58502,37.79,28.45,4.006,682.1,0,-2.0371,-1.7259,-0.4864,1.685,0.2869,-0.9315,0.0
C0162,OH Community 162,OH,2025,53108,12538,73864,18.68,37.19,3.93,157.0,1,0.2022,-1.2267,-0.5295,0.8803,0.749,0.0812,1.883
C0163,CA Community 163,CA,2025,17611,3976,60501,35.62,38.99,1.927,725.1,0,0.7263,-1.4566,1.367,0.3837,0.7317,-1.5992,0.0
C0164,CO Community 164,CO,2025,150235,34309,36772,32.75,24.11,0.782,2000.7,0,-0.9086,0.3148,-1.2349,-0.6251,0.8635,-1.0266,0.0
C0165,NC Community 165,NC,2025,76402,20097,43828,36.42,26.04,0.05,365.8,0,-0.1921,1.1627,-1.2781,0.1669,1.4621,1.0301,0.0
C0166,AZ Community 166,AZ,2025,97474,18254,78506,28.75,30.06,4.89,842.8,0,-0.6634,1.0042,1.7773,-1.3574,1.2237,1.3381,0.0
C0167,TX Community 167,TX,2025,54523,12867,87579,26.33,45.49,1.79,705.9,0,-0.0772,-0.1197,1.2967,-0.187,-0.3725,-0.1711,0.0
C0168,WI Community 168,WI,2025,25136,4960,84573,26.86,28.57,0.05,902.5,0,0.3464,0.005,0.4304,-0.5979,-0.3926,0.2456,0.0
C0169,NC Community 169,NC,2025,47999,9768,80882,31.72,49.43,3.758,794.3,0,-0.144,-0.5757,1.4548,0.0389,0.0677,-0.3849,0.0
C0170,TX Community 170,TX,2025,27353,6401,52875,33.13,27.91,0.198,4242.8,0,-1.057,-0.5377,0.6641,-0.1244,-1.8612,0.2289,0.0
C0171,CO Community 171,CO,2025,62305,11736,77706,26.54,32.56,0.05,369.3,0,-0.7801,1.2838,-0.7996,-0.4659,-1.3241,-0.3326,0.0
C0172,CO Community 172,CO,2025,50039,7854,40007,38.24,15.3,1.625,931.6,0,0.4594,0.4357,0.0075,-1.9293,-1.3622,-0.0758,0.0
C0173,WI Community 173,WI,2025,19546,4592,76536,21.06,36.5,3.178,704.4,0,-0.0654,-0.3549,-0.7737,0.6321,-0.2148,1.0422,0.0
C0174,MI Community 174,MI,2025,294253,73089,45570,35.49,25.88,0.482,221.3,1,-0.064,-0.7709,0.3304,0.0763,0.6936,-1.8831,0.3398
C0175,FL Community 175,FL,2025,167540,38341,89634,19.92,35.87,4.204,280.7,0,-0.0977,-2.5425,-0.1045,-0.8727,1.0533,0.404,0.0
C0176,OH Community 176,OH,2025,61752,15010,69487,21.31,26.5,3.144,622.9,0,-1.4989,0.7889,0.2762,1.5437,-0.0309,-0.9937,0.0
C0177,FL Community 177,FL,2025,89597,16843,97214,26.24,44.21,3.029,2403.3,0,0.4785,1.038,1.2987,0.86,0.9611,-2.4584,0.0
C0178,FL Community 178,FL,2025,50329,12040,73857,34.63,26.99,1.78,259.2,0,-0.2404,2.1447,-0.3871,0.6508,-1.3475,-2.6627,0.0
C0179,NC Community 179,NC,2025,105031,20140,49053,31.91,22.84,2.157,622.8,0,-0.2753,-0.6678,-0.6536,-2.054,0.1157,-0.8114,0.0
C0180,GA Community 180,GA,2025,41855,9028,57809,32.42,20.22,3.541,2788.5,0,-0.4032,-0.6402,-0.6032,-0.2579,0.9466,0.8573,0.0
C0181,OR Community 181,OR,2025,442398,90969,47039,28.8,32.54,1.893,680.1,0,-1.8956,-0.0382,-2.2185,-1.4425,-2.9847,-0.3454,0.0
C0182,OR Community 182,OR,2025,434257,96630,48558,30.27,21.35,0.955,907.0,0,0.8126,-0.8744,-0.231,2.361,0.3791,1.4954,0.0
C0183,WA Community 183,WA,2025,100637,23933,79624,25.65,28.65,3.479,1667.1,1,-2.2264,0.3841,0.3661,1.7461,-0.5094,0.4257,0.9937
C0184,IL Community 184,IL,2025,58828,8989,65748,27.43,41.87,3.964,354.6,0,1.1097,-0.8009,0.7216,0.1144,0.8134,0.3048,0.0
C0185,NC Community 185,NC,2025,46698,9301,63061,27.92,25.17,1.402,216.3,0,-1.5507,1.571,-0.241,-1.6961,-0.5252,0.1576,0.0
C0186,VA Community 186,VA,2025,144304,34471,38697,36.47,23.51,0.05,103.5,0,-0.3573,-0.3166,-0.6552,0.4184,0.9026,0.8315,0.0
C0187,WI Community 187,WI,2025,125311,28779,128036,6.48,57.73,6.352,2946.6,2,1.0606,2.0643,0.3414,0.339,0.3475,-1.3057,1.596
C0188,MO Community 188,MO,2025,31231,6090,99010,15.15,42.77,5.27,813.1,0,0.8572,0.9716,0.218,-1.1273,0.0894,-1.0131,0.0
C0189,IL Community 189,IL,2025,134726,28417,78188,23.22,27.46,2.922,4661.4,0,-1.6102,-0.9616,-0.2594,1.259,0.2423,-1.6905,0.0
C0190,AZ Community 190,AZ,2025,101691,21809,65183,24.52,29.7,1.827,201.6,0,-0.3015,0.8248,-0.7967,1.4378,-0.9834,1.0086,0.0
C0191,NY Community 191,NY,2025,132320,29898,61800,31.05,35.66,1.369,5862.5,0,-0.0674,-0.7335,-0.488,-1.9911,-0.0454,-0.608,0.0
C0192,AZ Community 192,AZ,2025,114737,22489,76712,22.93,34.17,2.91,640.8,1,0.9481,-1.2342,-0.5879,0.4957,1.4885,0.471,0.8716
C0193,OH Community 193,OH,2025,68469,16124,49485,31.41,16.16,0.05,1536.4,0,-1.5193,0.2665,-1.9772,0.6547,0.6249,-0.439,0.0
C0194,OH Community 194,OH,2025,129219,37679,97776,18.07,39.87,4.187,1550.7,3,-1.2726,-0.446,0.8702,-0.1123,-1.4793,0.9563,2.3216
C0195,CO Community 195,CO,2025,75646,14781,86445,27.79,54.67,1.716,270.4,0,-1.0536,0.4043,-0.971,1.7051,-0.6108,-1.8287,0.0
C0196,NC Community 196,NC,2025,256628,73195,79816,20.73,55.45,1.654,125.1,2,-1.9221,-0.5089,-1.0839,1.7592,0.0085,-1.5912,0.7793
C0197,OR Community 197,OR,2025,78703,18486,70751,21.96,26.48,6.071,1155.0,0,1.8854,0.5385,-0.1108,0.9316,-0.0174,-0.632,0.0
C0198,CO Community 198,CO,2025,29850,6567,54408,32.95,36.61,0.05,120.6,0,-0.2947,0.067,-0.0293,-0.2546,1.1817,-1.7547,0.0
C0199,WI Community 199,WI,2025,24668,5177,113584,20.28,51.49,4.891,266.9,0,1.9772,-0.2731,0.7609,-0.3912,0.9706,0.2613,0.0
C0200,NC Community 200,NC,2025,20097,3895,45447,36.48,30.1,3.729,534.5,0,0.549,-0.2839,-0.935,0.6846,0.5038,0.3839,0.0
C0201,CO Community 201,CO,2025,55277,11710,57690,26.11,40.13,1.31,482.8,0,-0.7529,0.0965,-0.2099,-0.7468,0.5123,1.8613,0.0
C0202,MO Community 202,MO,2025,66445,13641,88634,22.37,43.38,5.168,673.5,0,1.3067,-0.0631,-0.9738,-0.7683,-1.0806,-1.6267,0.0
C0203,CO Community 203,CO,2025,10226,2266,66091,25.82,35.82,0.05,308.5,0,1.7445,-1.5159,-0.5255,0.5346,0.7573,0.1486,0.0
C0204,MO Community 204,MO,2025,38086,9257,82668,29.97,38.57,2.557,557.6,0,1.3034,1.3117,0.399,-2.5043,-0.4209,0.9786,0.0
C0205,FL Community 205,FL,2025,25255,4527,88590,27.37,30.34,2.374,736.2,0,0.2837,-0.3523,-2.1189,0.261,0.1993,-0.4578,0.0
C0206,WI Community 206,WI,2025,40299,8378,59218,26.41,24.98,3.429,421.3,1,-0.0818,-0.8411,1.0909,-0.7969,-0.1005,-0.9435,2.4815
C0207,PA Community 207,PA,2025,356534,65901,68670,28.18,27.28,3.388,579.8,0,1.1133,-0.4167,1.2421,1.514,0.6119,-0.5165,0.0
C0208,TX Community 208,TX,2025,46447,9660,97829,16.68,32.84,3.912,2593.4,0,1.3974,0.1312,0.097,-0.7609,-0.4057,1.2375,0.0
C0209,NC Community 209,NC,2025,35165,7421,74217,26.33,26.95,2.501,7361.8,0,-0.5213,-0.1902,-0.6105,0.9701,-0.8032,0.9081,0.0
C0210,TN Community 210,TN,2025,28263,6675,104090,22.25,42.41,1.705,354.3,0,-0.6858,-0.4984,-1.5002,0.2721,-0.8825,0.635,0.0
C0211,GA Community 211,GA,2025,47379,9193,92311,16.34,39.13,3.591,1724.4,0,1.2331,0.42,0.0327,1.1993,-0.3025,1.4176,0.0
C0212,NY Community 212,NY,2025,50802,12583,61875,28.06,33.48,2.55,115.7,0,0.5904,2.3552,1.8278,-0.3592,-0.3866,-1.4385,0.0
C0213,VA Community 213,VA,2025,183955,37871,97617,16.85,39.06,3.3,1356.6,1,0.1097,-0.2437,0.1751,-0.5935,0.1629,2.3392,0.5436
C0214,WI Community 214,WI,2025,36266,7394,75533,35.58,35.69,3.558,3213.5,0,1.2539,-0.5511,-0.3518,-0.9854,-1.6181,-1.0403,0.0
C0215,NY Community 215,NY,2025,31892,6682,50461,36.5,25.38,1.412,201.6,0,0.889,0.1106,0.2734,1.255,0.0924,-1.7854,0.0
C0216,FL Community 216,FL,2025,16956,3998,41289,27.8,19.09,0.05,761.9,0,-0.4879,-1.7222,0.9333,-0.6977,-1.4989,0.3906,0.0
C0217,OR Community 217,OR,2025,25808,5571,70559,31.8,29.51,2.579,528.7,0,-1.7117,1.164,-0.27,-0.2727,-0.2104,-1.7062,0.0
C0218,MI Community 218,MI,2025,95824,18602,83012,27.17,39.77,3.193,2132.3,0,-0.0851,0.3652,1.3195,1.296,0.1375,0.6727,0.0
C0219,VA Community 219,VA,2025,58704,13164,33456,38.39,29.42,0.414,592.2,0,-1.8738,0.4709,-0.3506,0.7202,-0.8721,-0.3247,0.0
C0220,GA Community 220,GA,2025,171002,36067,53260,29.35,27.95,1.304,523.1,0,1.2255,0.0115,-0.1029,0.1962,0.602,1.5065,0.0
C0221,NY Community 221,NY,2025,54292,10931,81446,29.59,30.08,3.738,301.0,0,-0.9221,0.8682,0.4658,0.9592,-1.3971,0.9812,0.0
C0222,MO Community 222,MO,2025,37232,7765,100408,14.7,41.62,0.05,739.6,0,-0.7315,0.2803,-0.8175,0.4643,0.4221,-2.1246,0.0
C0223,GA Community 223,GA,2025,75084,14408,33468,35.21,30.89,2.01,833.3,0,-0.0,-0.2894,-0.0782,-2.4459,-1.2198,-1.4814,0.0
C0224,WI Community 224,WI,2025,70458,16639,59685,32.43,37.31,3.488,627.7,0,-0.112,0.5965,0.4346,0.0649,-1.2479,-1.7307,0.0
C0225,CO Community 225,CO,2025,140423,28660,60277,29.13,42.81,3.023,1079.4,0,1.903,-1.3703,-0.1508,0.3033,-1.0819,-0.4896,0.0
C0226,NY Community 226,NY,2025,63574,14568,33444,33.83,16.69,1.783,148.0,0,-0.518,2.2935,0.0192,-0.8232,-0.4547,0.8165,0.0
C0227,GA Community 227,GA,2025,59284,12572,51332,42.91,26.03,0.888,250.9,0,0.3414,0.0363,2.8333,-0.0845,1.2364,-0.8523,0.0
C0228,WA Community 228,WA,2025,98235,17897,75154,22.99,48.36,1.664,2566.1,0,-0.25,0.8592,-0.2867,0.4356,0.602,-1.2229,0.0
C0229,TN Community 229,TN,2025,96522,20114,64928,25.45,40.71,1.429,188.1,0,-1.2088,1.0722,0.5191,1.3367,-0.8217,1.3155,0.0
C0230,NY Community 230,NY,2025,79026,16827,99383,14.66,42.76,5.435,1649.4,0,-0.1833,1.1835,-1.056,-0.3432,-0.0085,-0.6474,0.0
C0231,CO Community 231,CO,2025,509672,96581,125004,19.32,50.5,4.307,279.1,3,0.1899,-0.3448,-0.9168,-0.8326,0.8176,-0.4938,0.5886
C0232,PA Community 232,PA,2025,237549,57132,56326,34.33,31.67,4.085,1340.1,0,2.8261,-0.0028,-0.3376,1.0208,-0.4809,0.6057,0.0
C0233,GA Community 233,GA,2025,190451,46017,52575,28.77,17.95,0.791,234.2,1,0.5579,-0.823,-1.688,0.1492,1.0512,1.8346,0.5251
C0234,MA Community 234,MA,2025,28569,5205,50700,28.17,26.59,3.807,163.4,0,-0.055,1.6008,-1.4033,-0.6143,-0.3651,-1.0249,0.0
C0235,MA Community 235,MA,2025,137423,29077,96101,17.71,38.54,5.402,1850.8,2,0.4655,1.276,-0.2591,0.5055,0.2447,0.1646,1.4554
C0236,GA Community 236,GA,2025,60648,12826,103258,19.13,51.35,4.55,505.9,0,-0.0809,0.7359,-0.3546,0.4874,0.8576,-0.7497,0.0
